,team_name,opponent_name,opponent_pts,team_box_id,game_id,team_id,is_home,win,pts,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pace,poss,season_year,game_date,minutes_played,neutral_site,opponent_team_id,game_number,days_rest,is_back_to_back,total_wins,total_losses,win_percentage,wins_last_5,wins_last_10,win_percentage_last_5,win_percentage_last_10,diff_pts,diff_ast,diff_tov,diff_blk,diff_blka,diff_fgm,diff_fga,diff_ftm,diff_fta,diff_pf,diff_pfd,diff_stl,diff_oreb,diff_dreb,diff_fg3m,diff_fg3a,diff_days_rest,diff_win_percentage,diff_wins_last_5,diff_wins_last_10,diff_win_percentage_last_5,diff_win_percentage_last_10,pts_rolling_mean_prev_5,ast_rolling_mean_prev_5,tov_rolling_mean_prev_5,blk_rolling_mean_prev_5,blka_rolling_mean_prev_5,fgm_rolling_mean_prev_5,fga_rolling_mean_prev_5,ftm_rolling_mean_prev_5,fta_rolling_mean_prev_5,pf_rolling_mean_prev_5,pfd_rolling_mean_prev_5,stl_rolling_mean_prev_5,reb_rolling_mean_prev_5,oreb_rolling_mean_prev_5,dreb_rolling_mean_prev_5,fg3m_rolling_mean_prev_5,fg3a_rolling_mean_prev_5,pace_rolling_mean_prev_5,diff_pts_rolling_mean_prev_5,diff_ast_rolling_mean_prev_5,diff_tov_rolling_mean_prev_5,diff_blk_rolling_mean_prev_5,diff_blka_rolling_mean_prev_5,diff_fgm_rolling_mean_prev_5,diff_fga_rolling_mean_prev_5,diff_ftm_rolling_mean_prev_5,diff_fta_rolling_mean_prev_5,diff_pf_rolling_mean_prev_5,diff_pfd_rolling_mean_prev_5,diff_stl_rolling_mean_prev_5,diff_oreb_rolling_mean_prev_5,diff_dreb_rolling_mean_prev_5,diff_fg3m_rolling_mean_prev_5,diff_fg3a_rolling_mean_prev_5,diff_days_rest_rolling_mean_prev_5,diff_win_percentage_rolling_mean_prev_5,diff_wins_last_5_rolling_mean_prev_5,diff_wins_last_10_rolling_mean_prev_5,diff_win_percentage_last_5_rolling_mean_prev_5,diff_win_percentage_last_10_rolling_mean_prev_5,pts_average,ast_average,tov_average,blk_average,blka_average,fgm_average,fga_average,ftm_average,fta_average,pf_average,pfd_average,stl_average,reb_average,oreb_average,dreb_average,fg3m_average,fg3a_average,pace_average,diff_pts_average,diff_ast_average,diff_tov_average,diff_blk_average,diff_blka_average,diff_fgm_average,diff_fga_average,diff_ftm_average,diff_fta_average,diff_pf_average,diff_pfd_average,diff_stl_average,diff_oreb_average,diff_dreb_average,diff_fg3m_average,diff_fg3a_average,diff_days_rest_average,diff_win_percentage_average,diff_wins_last_5_average,diff_wins_last_10_average,diff_win_percentage_last_5_average,diff_win_percentage_last_10_average
1344,Bulls,Nets,112,12370,22500587,1610612741,False,False,109,41,86,0.477,11,35,0.314,16,20,0.8,4,37,41,28,8,10,10,4,14,17,98.5,99.0,2025-26,2026-01-16,48,0,1610612751,41.0,2.0,0,19,22,0.4634146341463415,2,4,0.4,0.4,-3.0,-2.0,-6.0,6.0,-6.0,2.0,-5.0,1.0,3.0,-3.0,3.0,3.0,-7.0,1.0,-8.0,-5.0,0.0,0.15572232645403378,2.0,2.0,0.4,0.2,112.0,28.6,13.2,5.4,4.4,42.6,91.2,12.2,15.0,17.2,15.2,6.4,45.0,11.8,33.2,14.6,41.2,97.7,-3.0,1.4,2.6,1.0,-1.0,-1.0,-1.0,-3.6,-5.4,2.0,-2.0,-1.2,0.4,0.4,2.6,6.8,0.2,-0.08051824814982708,-0.6,0.4,-0.11999999999999997,0.04,117.26829268292683,29.390243902439025,14.365853658536585,5.0,5.536585365853658,42.951219512195124,90.7560975609756,17.390243902439025,22.146341463414632,18.902439024390244,19.0,7.512195121951219,45.4390243902439,10.463414634146341,34.97560975609756,13.975609756097562,39.048780487804876,102.63073170731707,-3.4390243902439024,1.7317073170731707,1.8048780487804879,-0.5365853658536586,0.5365853658536586,-1.3170731707317074,-2.6097560975609757,-1.0731707317073171,-1.5121951219512195,-0.0975609756097561,0.0975609756097561,-1.2195121951219512,-0.8536585365853658,1.0,0.2682926829268293,1.6829268292682926,0.12195121951219512,0.13107247484934018,0.1951219512195122,0.2682926829268293,0.03902439024390244,0.026829268292682923
1345,Bulls,Nets,102,12334,22500603,1610612741,True,True,124,49,94,0.521,20,46,0.435,6,9,0.667,10,34,44,41,9,8,5,4,18,15,92.5,92.0,2025-26,2026-01-18,48,0,1610612751,42.0,2.0,0,20,22,0.47619047619047616,2,4,0.4,0.4,22.0,8.0,-2.0,1.0,-1.0,11.0,11.0,-4.0,-6.0,3.0,-3.0,4.0,3.0,3.0,4.0,9.0,0.0,0.17619047619047618,1.0,2.0,0.2,0.2,113.6,29.2,12.2,6.6,4.4,43.2,91.2,13.6,17.0,17.4,16.4,8.0,44.2,11.4,32.8,13.6,39.0,98.5,-0.8,0.4,0.4,2.2,-2.2,0.2,1.6,-3.0,-4.2,1.0,-1.0,0.4,1.8,-0.4,1.8,7.0,0.2,-0.012389655874893357,0.2,0.8,0.040000000000000036,0.08,117.42857142857143,29.666666666666668,14.238095238095237,5.0,5.5,43.095238095238095,90.83333333333333,17.11904761904762,21.833333333333332,18.88095238095238,18.904761904761905,7.523809523809524,45.404761904761905,10.452380952380953,34.95238095238095,14.119047619047619,39.214285714285715,102.38952380952381,-2.8333333333333335,1.880952380952381,1.7142857142857142,-0.5,0.5,-1.0238095238095237,-2.2857142857142856,-1.1428571428571428,-1.619047619047619,-0.023809523809523808,0.023809523809523808,-1.0952380952380953,-0.7619047619047619,1.0476190476190477,0.35714285714285715,1.8571428571428572,0.11904761904761904,0.13214671297651007,0.21428571428571427,0.30952380952380953,0.042857142857142864,0.030952380952380946
1346,Bulls,Clippers,110,12301,22500614,1610612741,True,True,138,52,92,0.565,25,47,0.532,9,12,0.75,9,33,42,40,12,10,11,5,15,13,103.0,104.0,2025-26,2026-01-20,48,0,1610612746,43.0,2.0,0,21,22,0.4883720930232558,3,5,0.6,0.5,28.0,16.0,-4.0,6.0,-6.0,9.0,0.0,-5.0,-5.0,2.0,-2.0,4.0,-2.0,3.0,15.0,17.0,1.0,0.046511627906976716,-2.0,-3.0,-0.4,-0.30000000000000004,119.8,32.0,10.6,6.0,3.6,45.6,92.6,13.6,17.0,18.0,16.6,8.6,44.0,10.4,33.6,15.0,41.4,98.8,6.6,3.6,-1.6,2.4,-2.4,4.0,4.8,-3.8,-5.6,1.4,-1.4,2.2,1.0,0.4,2.4,8.6,0.2,0.08230789882266135,0.6,1.2,0.12000000000000002,0.12000000000000002,117.90697674418605,29.906976744186046,14.186046511627907,5.1395348837209305,5.488372093023256,43.30232558139535,90.86046511627907,16.930232558139537,21.6046511627907,18.790697674418606,18.767441860465116,7.5813953488372094,45.325581395348834,10.418604651162791,34.906976744186046,14.372093023255815,39.395348837209305,102.40372093023255,-2.116279069767442,2.2093023255813953,1.5813953488372092,-0.3488372093023256,0.3488372093023256,-0.7906976744186046,-2.2325581395348837,-1.2325581395348837,-1.697674418604651,0.023255813953488372,-0.023255813953488372,-0.9767441860465116,-0.7906976744186046,1.0930232558139534,0.6976744186046512,2.2093023255813953,0.13953488372093023,0.13015519937024186,0.16279069767441862,0.23255813953488372,0.03255813953488373,0.02325581395348837
1347,Bulls,Timberwolves,115,12278,22500631,1610612741,False,True,120,38,86,0.442,17,39,0.436,27,33,0.818,5,38,43,28,12,7,1,9,18,27,104.5,105.0,2025-26,2026-01-22,48,0,1610612750,44.0,2.0,0,22,22,0.5,3,5,0.6,0.5,5.0,-1.0,-2.0,-8.0,8.0,-5.0,-7.0,13.0,18.0,-9.0,9.0,1.0,-4.0,2.0,2.0,-2.0,0.0,-0.09999999999999998,1.0,-1.0,0.19999999999999996,-0.09999999999999998,122.4,33.8,9.8,6.8,3.4,46.0,91.6,13.4,17.0,17.0,16.6,8.6,42.0,10.0,32.0,17.0,41.6,98.3,8.6,5.6,-2.8,3.4,-3.4,3.6,3.6,-3.6,-4.0,0.4,-0.4,2.4,0.2,-0.6,5.0,9.8,0.2,0.06866825409366532,0.2,0.2,0.04000000000000002,0.019999999999999997,117.95454545454545,29.863636363636363,14.136363636363637,5.045454545454546,5.568181818181818,43.18181818181818,90.75,17.15909090909091,21.863636363636363,18.772727272727273,18.954545454545453,7.568181818181818,45.27272727272727,10.295454545454545,34.97727272727273,14.431818181818182,39.38636363636363,102.45136363636362,-1.9545454545454546,2.1363636363636362,1.5,-0.5227272727272727,0.5227272727272727,-0.8863636363636364,-2.340909090909091,-0.9090909090909091,-1.25,-0.18181818181818182,0.18181818181818182,-0.9318181818181818,-0.8636363636363636,1.1136363636363635,0.7272727272727273,2.1136363636363638,0.13636363636363635,0.12492439938455453,0.18181818181818182,0.20454545454545456,0.03636363636363637,0.02045454545454545
1348,Bulls,Celtics,111,12247,22500647,1610612741,True,True,114,43,85,0.506,21,45,0.467,7,8,0.875,8,36,44,32,15,2,6,5,15,9,92.0,92.0,2025-26,2026-01-24,48,0,1610612738,45.0,2.0,0,23,22,0.5111111111111111,4,5,0.8,0.5,3.0,4.0,9.0,1.0,-1.0,-1.0,-14.0,-1.0,-1.0,6.0,-6.0,-8.0,0.0,6.0,6.0,-2.0,1.0,-0.11111111111111116,0.0,-1.0,0.0,-0.09999999999999998,123.8,34.6,10.8,6.4,4.8,45.4,90.0,15.0,19.0,16.8,18.4,9.0,42.6,8.2,34.4,18.0,42.0,100.1,10.8,5.4,-2.8,1.6,-1.6,3.4,1.0,-0.4,0.8,-1.6,1.6,2.6,-1.0,2.2,4.4,6.8,0.0,0.08068488611029734,0.2,0.0,0.040000000000000015,0.0,117.86666666666666,29.91111111111111,14.155555555555555,5.066666666666666,5.555555555555555,43.17777777777778,90.62222222222222,16.933333333333334,21.555555555555557,18.68888888888889,18.733333333333334,7.444444444444445,45.24444444444445,10.244444444444444,35.0,14.577777777777778,39.51111111111111,102.2191111111111,-1.8444444444444446,2.1777777777777776,1.6666666666666667,-0.4888888888888889,0.4888888888888889,-0.8888888888888888,-2.6,-0.9111111111111111,-1.2444444444444445,-0.044444444444444446,0.044444444444444446,-1.0888888888888888,-0.8444444444444444,1.2222222222222223,0.8444444444444444,2.022222222222222,0.15555555555555556,0.1196791658179842,0.17777777777777778,0.17777777777777778,0.035555555555555556,0.017777777777777778
1349,Bulls,Lakers,129,12226,22500661,1610612741,True,False,118,43,82,0.524,18,49,0.367,14,18,0.778,5,35,40,31,15,5,0,3,20,15,101.0,101.0,2025-26,2026-01-26,48,0,1610612747,46.0,2.0,0,23,23,0.5,4,6,0.8,0.6,-11.0,5.0,7.0,-3.0,3.0,-3.0,0.0,-7.0,-11.0,5.0,-5.0,-2.0,2.0,3.0,2.0,16.0,0.0,-0.12222222222222223,1.0,2.0,0.20000000000000007,0.19999999999999996,121.0,33.8,11.2,6.6,5.4,44.6,88.6,13.0,16.4,16.0,16.2,7.4,42.8,7.2,35.6,18.8,42.4,98.1,11.0,5.0,-1.0,1.2,-1.2,3.2,-3.0,0.8,1.8,-0.2,0.2,0.8,-2.0,3.0,3.8,3.4,0.4,0.0334626638880751,0.4,-0.2,0.08000000000000002,-0.019999999999999997,117.8695652173913,29.934782608695652,14.173913043478262,4.956521739130435,5.5,43.17391304347826,90.43478260869566,16.869565217391305,21.47826086956522,18.717391304347824,18.652173913043477,7.391304347826087,45.130434782608695,10.130434782608695,35.0,14.652173913043478,39.71739130434783,102.19260869565217,-2.0434782608695654,2.239130434782609,1.7826086956521738,-0.5434782608695652,0.5434782608695652,-0.9347826086956522,-2.5434782608695654,-1.0434782608695652,-1.4565217391304348,0.06521739130434782,-0.06521739130434782,-1.108695652173913,-0.782608695652174,1.2608695652173914,0.8695652173913043,2.3260869565217392,0.15217391304347827,0.11442043999102318,0.1956521739130435,0.21739130434782608,0.0391304347826087,0.021739130434782605
1350,Bulls,Pacers,113,12194,22500672,1610612741,False,False,110,42,88,0.477,12,30,0.4,14,18,0.778,9,38,47,27,11,3,3,3,22,18,97.5,97.0,2025-26,2026-01-28,48,0,1610612754,47.0,2.0,0,23,24,0.48936170212765956,4,6,0.8,0.6,-3.0,-3.0,5.0,0.0,0.0,4.0,3.0,-8.0,-7.0,4.0,-4.0,-4.0,3.0,1.0,-3.0,-6.0,0.0,0.23936170212765956,3.0,1.0,0.6000000000000001,0.09999999999999998,122.8,34.4,12.6,4.6,5.2,45.0,87.8,12.6,16.0,17.2,15.8,6.4,42.6,7.4,35.2,20.2,45.2,98.6,9.4,6.4,1.6,-0.6,0.6,2.2,-2.0,-0.8,-1.0,1.4,-1.4,-0.2,-0.2,3.4,5.8,7.6,0.4,-0.022126245847176096,0.2,-0.2,0.04000000000000002,-0.020000000000000007,117.70212765957447,29.872340425531913,14.106382978723405,4.914893617021277,5.446808510638298,43.148936170212764,90.38297872340425,16.80851063829787,21.404255319148938,18.78723404255319,18.638297872340427,7.297872340425532,45.170212765957444,10.106382978723405,35.06382978723404,14.595744680851064,39.51063829787234,102.0927659574468,-2.0638297872340425,2.127659574468085,1.851063829787234,-0.5319148936170213,0.5319148936170213,-0.8297872340425532,-2.425531914893617,-1.1914893617021276,-1.574468085106383,0.14893617021276595,-0.14893617021276595,-1.1702127659574468,-0.7021276595744681,1.2553191489361701,0.7872340425531915,2.148936170212766,0.14893617021276595,0.1170787647173346,0.2553191489361702,0.23404255319148937,0.05106382978723405,0.023404255319148932
1351,Bulls,Heat,116,12179,22500529,1610612741,True,False,113,37,94,0.394,15,38,0.395,24,29,0.828,16,36,52,25,16,5,4,2,20,19,107.5,108.0,2025-26,2026-01-29,48,0,1610612748,48.0,1.0,1,23,25,0.4791666666666667,3,6,0.6,0.6,-3.0,-4.0,2.0,2.0,-2.0,-5.0,1.0,4.0,5.0,1.0,-1.0,-7.0,6.0,-3.0,3.0,2.0,0.0,-0.05144557823129253,0.0,1.0,0.0,0.09999999999999998,120.0,31.6,13.0,4.2,5.0,43.6,86.6,14.2,17.8,18.0,16.4,5.4,43.2,7.2,36.0,18.6,42.0,99.6,4.4,4.2,3.0,-0.8,0.8,0.8,-3.6,-1.6,-1.2,1.6,-1.6,-1.8,-0.2,3.0,4.4,4.6,0.4,-0.00949200065973942,0.6,-0.4,0.12000000000000004,-0.040000000000000015,117.60416666666667,29.770833333333332,14.145833333333334,4.895833333333333,5.375,43.020833333333336,90.45833333333333,16.958333333333332,21.5625,18.8125,18.645833333333332,7.25,45.3125,10.229166666666666,35.083333333333336,14.604166666666666,39.479166666666664,102.20541666666666,-2.0833333333333335,2.0,1.8541666666666667,-0.4791666666666667,0.4791666666666667,-0.9166666666666666,-2.3541666666666665,-1.0833333333333333,-1.4375,0.16666666666666666,-0.16666666666666666,-1.2916666666666667,-0.5625,1.1666666666666667,0.8333333333333334,2.1458333333333335,0.14583333333333334,0.11356784090590487,0.25,0.25,0.05000000000000001,0.024999999999999994
1352,Bulls,Heat,118,12141,22500692,1610612741,False,True,125,46,88,0.523,20,40,0.5,13,18,0.722,1,42,43,34,24,8,5,4,21,19,114.0,114.0,2025-26,2026-01-31,48,0,1610612748,49.0,2.0,0,24,25,0.4897959183673469,2,5,0.4,0.5,7.0,8.0,5.0,1.0,-1.0,5.0,-7.0,-10.0,-13.0,2.0,-2.0,-9.0,-8.0,4.0,7.0,-7.0,0.0,-0.03020408163265309,-1.0,-1.0,-0.19999999999999996,-0.09999999999999998,115.0,28.6,13.8,2.8,4.4,40.6,87.0,17.2,21.2,19.0,17.6,4.4,45.2,8.6,36.6,16.6,40.2,100.5,-1.8,0.2,4.2,-1.6,1.6,-2.0,-3.4,0.2,0.8,1.4,-1.4,-4.0,1.4,1.8,2.0,1.6,0.2,-0.029083441887393268,1.0,0.4,0.20000000000000004,0.039999999999999994,117.75510204081633,29.857142857142858,14.346938775510203,4.8979591836734695,5.346938775510204,43.08163265306123,90.40816326530613,16.877551020408163,21.489795918367346,18.857142857142858,18.653061224489797,7.26530612244898,45.265306122448976,10.040816326530612,35.224489795918366,14.714285714285714,39.48979591836735,102.44612244897958,-1.8979591836734695,2.122448979591837,1.9183673469387754,-0.4489795918367347,0.4489795918367347,-0.7959183673469388,-2.4489795918367347,-1.2653061224489797,-1.6734693877551021,0.20408163265306123,-0.20408163265306123,-1.4489795918367347,-0.7142857142857143,1.2244897959183674,0.9591836734693877,1.9591836734693877,0.14285714285714285,0.11063372003777103,0.22448979591836735,0.22448979591836735,0.04489795918367347,0.022448979591836733
1353,Bulls,Heat,134,12137,22500705,1610612741,False,False,91,28,87,0.322,6,41,0.146,29,34,0.853,15,32,47,18,19,5,6,5,16,25,106.5,107.0,2025-26,2026-02-01,48,0,1610612748,50.0,1.0,1,24,26,0.48,2,6,0.4,0.6,-43.0,-26.0,10.0,1.0,-1.0,-26.0,-20.0,17.0,17.0,-9.0,9.0,-3.0,0.0,-7.0,-8.0,3.0,0.0,-0.04941176470588238,-1.0,1.0,-0.19999999999999996,0.09999999999999998,116.0,29.8,16.2,3.6,3.4,42.2,87.4,14.4,18.2,19.6,16.0,4.6,45.2,7.8,37.4,17.2,40.4,102.4,-1.4,2.0,5.6,0.2,-0.2,0.0,-3.4,-4.4,-5.4,3.6,-3.6,-6.0,0.6,2.2,3.0,0.6,0.2,-0.01512425821392389,0.6,0.4,0.12000000000000006,0.039999999999999994,117.22,29.62,14.44,4.92,5.34,42.78,90.34,17.12,21.74,18.8,18.78,7.22,45.3,10.14,35.16,14.54,39.52,102.5272,-2.72,1.56,2.08,-0.42,0.42,-1.3,-2.8,-0.9,-1.3,0.02,-0.02,-1.48,-0.7,1.06,0.78,1.98,0.14,0.10743281034289795,0.2,0.24,0.04000000000000001,0.023999999999999994
1354,Bulls,Bucks,131,12106,22500722,1610612741,False,False,115,40,91,0.44,19,51,0.373,16,23,0.696,10,33,43,26,10,9,11,4,14,20,101.0,102.0,2025-26,2026-02-03,48,0,1610612749,51.0,2.0,0,24,27,0.47058823529411764,1,5,0.2,0.5,-16.0,-7.0,-4.0,7.0,-7.0,-10.0,-6.0,8.0,8.0,-6.0,6.0,3.0,-3.0,-5.0,-4.0,13.0,0.0,0.07475490196078433,1.0,3.0,0.2,0.3,111.4,27.0,17.0,3.6,3.4,39.2,87.8,18.8,23.4,19.8,19.2,5.2,45.8,9.2,36.6,14.2,39.6,105.3,-10.6,-4.0,5.8,0.2,-0.2,-5.0,-4.6,-0.8,-1.8,0.6,-0.6,-5.0,0.6,-0.4,0.2,1.6,0.0,-0.0027843889328781346,0.4,0.8,0.08000000000000007,0.07999999999999999,117.17647058823529,29.54901960784314,14.352941176470589,5.03921568627451,5.313725490196078,42.72549019607843,90.3529411764706,17.098039215686274,21.764705882352942,18.705882352941178,18.80392156862745,7.254901960784314,45.254901960784316,10.137254901960784,35.11764705882353,14.627450980392156,39.745098039215684,102.49725490196077,-2.980392156862745,1.392156862745098,1.9607843137254901,-0.27450980392156865,0.27450980392156865,-1.4705882352941178,-2.8627450980392157,-0.7254901960784313,-1.1176470588235294,-0.09803921568627451,0.09803921568627451,-1.392156862745098,-0.7450980392156863,0.9411764705882353,0.6862745098039216,2.196078431372549,0.13725490196078433,0.1067920670412879,0.21568627450980393,0.29411764705882354,0.04313725490196079,0.02941176470588235
1355,Bulls,Raptors,123,12075,22500736,1610612741,False,False,107,41,91,0.451,18,49,0.367,7,8,0.875,13,25,38,28,17,9,4,7,13,11,95.0,96.0,2025-26,2026-02-05,48,0,1610612761,52.0,2.0,0,24,28,0.46153846153846156,1,5,0.2,0.5,-16.0,-7.0,5.0,-3.0,3.0,-8.0,4.0,-4.0,-5.0,2.0,-2.0,-1.0,5.0,-2.0,4.0,15.0,1.0,-0.12336719883889691,-1.0,0.0,-0.2,0.0,110.8,26.0,16.0,5.8,3.6,38.6,89.6,19.2,24.4,18.6,20.2,6.0,46.4,10.2,36.2,14.4,40.0,105.3,-11.6,-6.4,3.6,2.2,-2.2,-6.4,-5.8,2.2,2.0,-1.6,1.6,-4.0,-0.4,-2.0,-1.0,1.0,0.0,0.03661103590372318,0.4,1.0,0.08000000000000006,0.09999999999999999,116.98076923076923,29.51923076923077,14.403846153846153,5.019230769230769,5.346153846153846,42.69230769230769,90.36538461538461,16.903846153846153,21.5,18.596153846153847,18.653846153846153,7.288461538461538,45.11538461538461,10.192307692307692,34.92307692307692,14.692307692307692,39.92307692307692,102.35307692307691,-3.230769230769231,1.2307692307692308,2.019230769230769,-0.3269230769230769,0.3269230769230769,-1.5961538461538463,-2.730769230769231,-0.7884615384615384,-1.1923076923076923,-0.057692307692307696,0.057692307692307696,-1.3846153846153846,-0.6346153846153846,0.8846153846153846,0.75,2.4423076923076925,0.15384615384615385,0.10236592731282279,0.19230769230769232,0.28846153846153844,0.03846153846153847,0.02884615384615384
1356,Bulls,Nuggets,136,12048,22500752,1610612741,True,False,120,41,92,0.446,20,51,0.392,18,20,0.9,12,25,37,25,17,9,3,7,24,17,101.0,102.0,2025-26,2026-02-07,48,0,1610612743,53.0,2.0,0,24,29,0.4528301886792453,1,4,0.2,0.4,-16.0,-12.0,3.0,-4.0,4.0,-8.0,7.0,-4.0,-13.0,7.0,-7.0,2.0,1.0,-5.0,4.0,18.0,-1.0,-0.18867924528301883,-1.0,0.0,-0.2,0.0,110.2,26.2,17.2,6.0,4.4,38.4,90.2,17.8,22.4,16.8,18.8,7.2,44.6,11.0,33.6,15.6,43.8,104.8,-14.2,-7.2,3.6,1.6,-1.6,-8.8,-5.6,3.0,2.4,-2.0,2.0,-3.4,0.0,-2.6,0.4,5.2,0.2,-0.035934744289588115,-0.4,0.8,-0.07999999999999996,0.07999999999999999,117.0377358490566,29.433962264150942,14.452830188679245,4.981132075471698,5.377358490566038,42.660377358490564,90.39622641509433,16.92452830188679,21.471698113207548,18.69811320754717,18.62264150943396,7.320754716981132,44.9622641509434,10.226415094339623,34.735849056603776,14.79245283018868,40.132075471698116,102.32754716981131,-3.4716981132075473,0.9811320754716981,2.0377358490566038,-0.39622641509433965,0.39622641509433965,-1.7169811320754718,-2.547169811320755,-0.8490566037735849,-1.4150943396226414,0.07547169811320754,-0.07547169811320754,-1.320754716981132,-0.6037735849056604,0.7735849056603774,0.8113207547169812,2.7358490566037736,0.1320754716981132,0.09687450896195786,0.16981132075471697,0.2830188679245283,0.0339622641509434,0.028301886792452827
1357,Bulls,Nets,123,12015,22500762,1610612741,False,False,115,40,91,0.44,10,36,0.278,25,32,0.781,12,27,39,20,18,13,8,6,22,22,107.5,107.0,2025-26,2026-02-09,48,0,1610612751,54.0,2.0,0,24,30,0.4444444444444444,1,3,0.2,0.3,-8.0,-8.0,-2.0,2.0,-2.0,-5.0,3.0,4.0,1.0,0.0,0.0,3.0,2.0,-10.0,-2.0,11.0,0.0,0.15598290598290598,-1.0,1.0,-0.2,0.09999999999999998,111.6,26.2,17.4,5.8,5.4,39.2,89.8,16.6,20.6,17.6,18.4,8.0,41.6,10.2,31.4,16.6,46.4,103.5,-16.8,-8.8,3.8,0.4,-0.4,-9.4,-4.4,1.4,-1.2,-0.8,0.8,-1.6,-1.0,-3.0,0.6,8.4,0.0,-0.06338147769993338,-0.6,0.6,-0.11999999999999997,0.06,117.0,29.25925925925926,14.518518518518519,5.037037037037037,5.388888888888889,42.611111111111114,90.4074074074074,17.074074074074073,21.666666666666668,18.75925925925926,18.685185185185187,7.425925925925926,44.851851851851855,10.25925925925926,34.592592592592595,14.703703703703704,40.05555555555556,102.42333333333333,-3.5555555555555554,0.8148148148148148,1.962962962962963,-0.35185185185185186,0.35185185185185186,-1.7777777777777777,-2.4444444444444446,-0.7592592592592593,-1.3703703703703705,0.07407407407407407,-0.07407407407407407,-1.2407407407407407,-0.5555555555555556,0.5740740740740741,0.7592592592592593,2.888888888888889,0.12962962962962962,0.09796910890679023,0.14814814814814814,0.2962962962962963,0.029629629629629634,0.029629629629629627
1358,Cavaliers,Hornets,114,2139,22000010,1610612739,True,True,121,46,87,0.529,14,30,0.467,15,20,0.75,10,40,50,34,21,12,3,4,22,17,102.0,102.0,2020-21,2020-12-23,48,0,1610612766,1.0,0.0,0,1,0,1.0,0,0,0.0,0.0,7.0,5.0,6.0,-1.0,1.0,1.0,-3.0,7.0,5.0,5.0,-5.0,2.0,2.0,16.0,-2.0,-14.0,0.0,1.0,0.0,0.0,0.0,0.0,109.6,23.4,16.2,6.4,5.8,38.0,90.4,19.0,23.4,17.8,19.0,9.0,40.8,12.4,28.4,14.6,45.6,102.2,-19.8,-12.0,2.4,0.6,-0.6,-11.4,-2.4,4.2,1.6,-1.2,1.2,0.8,1.0,-5.8,-1.2,12.0,0.0,-0.02614408017682156,-0.6,1.0,-0.11999999999999997,0.09999999999999999,121.0,34.0,21.0,3.0,4.0,46.0,87.0,15.0,20.0,22.0,17.0,12.0,50.0,10.0,40.0,14.0,30.0,102.0,7.0,5.0,6.0,-1.0,1.0,1.0,-3.0,7.0,5.0,5.0,-5.0,2.0,2.0,16.0,-2.0,-14.0,0.0,1.0,0.0,0.0,0.0,0.0
1359,Cavaliers,Pistons,119,2107,22000023,1610612739,False,True,128,48,99,0.485,13,30,0.433,19,30,0.633,7,44,51,29,19,13,4,5,24,20,103.03,125.0,2020-21,2020-12-26,58,0,1610612765,2.0,3.0,0,2,0,1.0,1,1,0.2,0.1,9.0,5.0,-5.0,-1.0,1.0,8.0,1.0,-4.0,-2.0,4.0,-4.0,4.0,-3.0,-3.0,-3.0,-15.0,0.0,1.0,1.0,1.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.5,31.5,20.0,3.5,4.5,47.0,93.0,17.0,25.0,23.0,18.5,12.5,50.5,8.5,42.0,13.5,30.0,102.515,8.0,5.0,0.5,-1.0,1.0,4.5,-1.0,1.5,1.5,4.5,-4.5,3.0,-0.5,6.5,-2.5,-14.5,0.0,1.0,0.5,0.5,0.1,0.05
1360,Cavaliers,76ers,94,2085,22000035,1610612739,True,True,118,48,91,0.527,9,23,0.391,13,16,0.813,11,34,45,31,16,13,6,5,22,19,100.5,101.0,2020-21,2020-12-27,48,0,1610612755,3.0,1.0,1,3,0,1.0,2,2,0.4,0.2,24.0,7.0,-6.0,1.0,-1.0,15.0,12.0,-3.0,-6.0,3.0,-3.0,4.0,3.0,3.0,-3.0,-14.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.33333333333333,31.333333333333332,18.666666666666668,4.333333333333333,4.666666666666667,47.333333333333336,92.33333333333333,15.666666666666666,22.0,22.666666666666668,18.666666666666668,12.666666666666666,48.666666666666664,9.333333333333334,39.333333333333336,12.0,27.666666666666668,101.84333333333332,13.333333333333334,5.666666666666667,-1.6666666666666667,-0.3333333333333333,0.3333333333333333,8.0,3.3333333333333335,0.0,-1.0,4.0,-4.0,3.3333333333333335,0.6666666666666666,5.333333333333333,-2.6666666666666665,-14.333333333333334,0.0,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.03333333333333333
